Pdt,stream,treatment,GPP_L95per,GPP_median,GPP_U95per,ER_L95per,ER_median,ER_U95per,LightPerDay,meanTemp,meanQds,meanDepthM,meanWidthM,pmax,alpha,julian,one_over_kT,monthday,P_R,NEP
6/19/16,st18,phosphorus,0.248137127,0.41646211,0.574837939,-2.734744317,-1.792749529,-0.945428665,1503546750,8.761694754,0.026284953,0.062489798,1.28,0.002505906,1.27E-07,171,41.16367759,19-Jun,0.232303567,-1.376287419
6/20/16,st18,phosphorus,0.521403228,0.833661815,1.100638046,-3.752360019,-2.505228075,-1.243787989,1069004908,8.739169568,0.031000923,0.064981816,1.28,0.004773778,4.46E-07,172,41.16696689,20-Jun,0.33276883,-1.67156626
6/21/16,st18,phosphorus,0.572649085,1.047536279,1.492359995,-3.334551191,-2.143508853,-1.06006818,2978304154,8.798922238,0.026602869,0.062889217,1.28,0.004514633,1.11E-06,173,41.15824249,21-Jun,0.488701634,-1.095972574
6/24/16,st18,phosphorus,0.491908579,0.807923374,1.112392579,-3.769068197,-2.575080973,-1.408492756,688621423.2,8.177579326,0.023895315,0.059523817,1.28,0.005028873,6.25E-07,176,41.24914499,24-Jun,0.313746784,-1.767157599
6/25/16,st18,phosphorus,0.33838733,0.624187802,0.883153269,-3.092058782,-2.07343954,-1.038961596,2023255635,9.315396356,0.026575829,0.062584802,1.28,0.003225813,3.20E-07,177,41.08298666,25-Jun,0.301039789,-1.449251737
6/26/16,st18,phosphorus,1.321577807,2.47408188,3.476894817,-0.456924066,-0.314341914,-0.161540067,1287640134,8.406330434,0.047086484,0.070616631,1.28,0.006418481,1.68E-06,178,41.21563203,26-Jun,7.870671305,2.159739967
6/27/16,st18,phosphorus,0.572078797,1.044060211,1.434082258,-1.404521536,-0.94897552,-0.511336952,2231208648,8.369399257,0.030605255,0.066492547,1.28,0.00436036,4.76E-07,179,41.22103891,27-Jun,1.100197201,0.095084691
6/28/16,st18,phosphorus,0.431906022,0.86291601,1.217478981,-1.520297553,-1.027367587,-0.555368241,2250923564,8.847669916,0.027284302,0.063458848,1.28,0.003539912,5.90E-07,180,41.15112765,28-Jun,0.839929175,-0.164451578
6/29/16,st18,phosphorus,0.333844905,0.669807898,0.969772639,-0.468022049,-0.310144329,-0.169805939,3454742803,8.938947423,0.032421827,0.067291115,1.28,0.002062673,2.38E-06,181,41.13781209,29-Jun,2.159665146,0.359663569
6/30/16,st18,phosphorus,0.712283364,1.199185827,1.657950619,-1.611488445,-1.068802004,-0.549512735,2309456287,9.05854689,0.029442633,0.06523051,1.28,0.004445775,9.18E-07,182,41.12037796,30-Jun,1.121990624,0.130383824
7/1/16,st18,phosphorus,0.737399882,1.357415787,1.96687852,-1.711371631,-1.159150413,-0.61262175,3317396570,9.267566272,0.028088386,0.064343594,1.28,0.005004807,9.03E-07,183,41.08994445,1-Jul,1.171043699,0.198265374
7/2/16,st18,phosphorus,0.661100422,1.207996969,1.719499056,-1.274559399,-0.857092955,-0.437631722,2560179598,8.095958217,0.025939304,0.062120062,1.28,0.005259595,6.35E-07,184,41.26111601,2-Jul,1.409411851,0.350904013
7/3/16,st18,phosphorus,0.126926116,0.252050505,0.367549292,-0.301114627,-0.205108022,-0.106299671,3932514181,9.722621835,0.024114569,0.060138225,1.28,0.000998043,3.40E-07,185,41.02384329,3-Jul,1.228867125,0.046942483
7/4/16,st18,phosphorus,0.167701253,0.314254313,0.449187464,-0.666250379,-0.440259042,-0.223794962,3703741852,10.09875215,0.022868206,0.058594502,1.28,0.001291355,5.11E-07,186,40.96936711,4-Jul,0.713794115,-0.126004729
7/5/16,st18,phosphorus,0.452370409,0.774370393,1.101032573,-1.332509883,-0.896018515,-0.478754671,3681774066,10.26557793,0.022435968,0.058050259,1.28,0.003651945,7.49E-07,187,40.94525148,5-Jul,0.864234812,-0.121648122
7/6/16,st18,phosphorus,0.681446283,1.246948355,1.817124791,-1.630435061,-1.128531202,-0.587875707,5779642571,11.2862187,0.021858763,0.05728332,1.28,0.006190513,7.86E-07,188,40.79832788,6-Jul,1.104930331,0.118417153
7/7/16,st18,phosphorus,1.091635455,2.000806727,2.822081942,-2.295268015,-1.578357482,-0.838132363,4050785871,10.84725308,0.021882734,0.057247323,1.28,0.009635643,1.43E-06,189,40.86138857,7-Jul,1.267651182,0.422449245
7/8/16,st18,phosphorus,1.167040273,2.086017754,3.014238003,-2.38868795,-1.663244258,-0.786602079,2885115347,9.120778746,0.020704189,0.055632527,1.28,0.010884508,1.04E-06,190,41.1113122,8-Jul,1.254186055,0.422773496
7/9/16,st18,phosphorus,0.71581457,1.333811309,1.877038589,-2.173897171,-1.507277753,-0.760167171,3281540194,9.700481301,0.019777047,0.054296395,1.28,0.006366133,1.48E-06,191,41.0270545,9-Jul,0.884914082,-0.173466444
7/10/16,st18,phosphorus,1.188289305,1.951033532,2.701099553,-3.389048157,-2.22430935,-1.143572567,2534374008,9.744411847,0.019771059,0.054283609,1.28,0.012601532,5.73E-07,192,41.02068342,10-Jul,0.877141272,-0.273275818
7/11/16,st18,phosphorus,1.441725055,2.590629435,3.59357877,-4.098021064,-2.757686908,-1.363079025,2998105249,10.27766469,0.019047407,0.053185572,1.28,0.014788832,9.91E-07,193,40.94350537,11-Jul,0.93942116,-0.167057473
7/12/16,st18,phosphorus,1.217875231,2.139300292,2.939676023,-3.358371069,-2.280506309,-1.111448386,2641507059,10.38018653,0.018217691,0.051863838,1.28,0.013070783,6.61E-07,194,40.92870058,12-Jul,0.938081286,-0.141206017
7/13/16,st18,phosphorus,1.492527898,2.55231458,3.51077953,-3.657744633,-2.36982779,-1.221547671,5075519434,11.17376516,0.018432627,0.05221733,1.28,0.014678736,1.25E-06,195,40.81446412,13-Jul,1.077004241,0.18248679
7/14/16,st18,phosphorus,1.47430237,2.459282984,3.340892494,-4.625347156,-3.026315191,-1.549608481,1349071180,9.673298606,0.019496632,0.053854513,1.28,0.020146928,9.15E-07,196,41.03099769,14-Jul,0.812632799,-0.567032207
7/15/16,st18,phosphorus,1.329109351,2.165746191,3.004708804,-4.744180014,-3.217503286,-1.642734196,1177138427,9.97846144,0.018047121,0.051568115,1.28,0.015604633,1.04E-06,197,40.98677346,15-Jul,0.673113902,-1.051757095
7/16/16,st18,phosphorus,1.443279563,2.387673727,3.248075971,-3.756753906,-2.52353184,-1.418235762,2484670338,11.19818329,0.01760383,0.050848046,1.28,0.017122024,7.06E-07,198,40.81095921,16-Jul,0.946163504,-0.135858112
7/17/16,st18,phosphorus,1.534568012,2.67093479,3.823775899,-4.217446705,-2.775751084,-1.475655024,2038472282,10.49249465,0.017620677,0.050876462,1.28,0.018213057,9.43E-07,199,40.91249488,17-Jul,0.962238583,-0.104816293
7/18/16,st18,phosphorus,2.139008948,3.803532213,5.174894221,-4.081642382,-2.668768464,-1.321997012,4798584262,11.62351278,0.018059141,0.051586523,1.28,0.022926812,1.44E-06,200,40.75000514,18-Jul,1.425201274,1.13476375
7/19/16,st18,phosphorus,2.145386084,3.496687557,4.774888986,-4.767592515,-3.203504791,-1.626089654,2066398343,11.20632509,0.017996896,0.051496023,1.28,0.025262495,1.15E-06,201,40.8097907,19-Jul,1.091519378,0.293182766
7/20/16,st18,phosphorus,2.307905061,3.79766218,5.227054601,-5.215035462,-3.434925908,-1.753389543,2439011293,12.21841986,0.018600855,0.052458852,1.28,0.027947343,1.08E-06,202,40.66505367,20-Jul,1.105602357,0.362736272
7/21/16,st18,phosphorus,2.333811771,4.055172807,5.50691104,-5.939844399,-4.083147824,-2.178157041,1373322092,11.8994439,0.020051101,0.054596897,1.28,0.029756863,1.65E-06,203,40.71055867,21-Jul,0.993148664,-0.027975017
7/22/16,st18,phosphorus,1.912277007,3.237965764,4.485477207,-5.570044541,-3.795651249,-1.823140325,1027226035,11.24549791,0.017694009,0.05099055,1.28,0.028845072,1.54E-06,204,40.80416953,22-Jul,0.853072517,-0.557685485
7/23/16,st18,phosphorus,2.524397405,4.206059975,5.673965033,-5.47238312,-3.768493161,-2.002567382,1753406850,11.46328033,0.017285457,0.050310197,1.28,0.033319444,1.26E-06,205,40.7729467,23-Jul,1.116111877,0.437566814
7/24/16,st18,phosphorus,2.620946202,4.351605729,5.874526276,-5.663378595,-3.883765513,-1.974856898,1765964147,11.59056272,0.017853066,0.05124219,1.28,0.033778047,1.42E-06,206,40.75472072,24-Jul,1.120460469,0.467840216
7/25/16,st18,phosphorus,2.49443593,4.189929735,5.662606015,-6.431699766,-4.454371073,-2.248181156,1224273419,11.5787079,0.01810957,0.051550216,1.28,0.029092078,1.80E-06,207,40.75641756,25-Jul,0.940633294,-0.264441338
7/26/16,st18,phosphorus,2.528582116,4.074826039,5.822738591,-5.238342807,-3.487291421,-1.821836032,3878082385,13.07527417,0.016583976,0.049089697,1.28,0.026862012,2.42E-06,208,40.5433173,26-Jul,1.168478784,0.587534618
7/27/16,st18,phosphorus,2.542559063,4.494989894,6.222006932,-5.37442544,-3.628365351,-1.897404524,3632599826,12.85817771,0.015861888,0.047771027,1.28,0.032150784,1.77E-06,209,40.57409198,27-Jul,1.238847101,0.866624544
7/28/16,st18,phosphorus,2.970010892,4.945286295,6.792806534,-5.730435754,-3.810577889,-1.974327021,3456017179,12.04368608,0.016059881,0.048145073,1.28,0.034038548,2.18E-06,210,40.68996853,28-Jul,1.297778562,1.134708406
7/29/16,st18,phosphorus,2.336140027,4.232615974,6.03223698,-4.828741696,-3.287835081,-1.677273781,4439535978,11.88260972,0.014957707,0.04607338,1.28,0.029927287,2.19E-06,211,40.71296306,29-Jul,1.287356534,0.944780893
7/30/16,st18,phosphorus,2.098594345,3.681158957,5.215825666,-4.684763553,-3.110202241,-1.584550022,3970195058,11.63813482,0.013603722,0.043361944,1.28,0.027275253,2.18E-06,212,40.74791289,30-Jul,1.183575431,0.570956716
7/31/16,st18,phosphorus,2.471689166,4.103741468,5.607711858,-4.925362247,-3.396450448,-1.823482402,1906084678,11.15569351,0.014071009,0.044332797,1.28,0.033594521,1.80E-06,213,40.81705845,31-Jul,1.208244174,0.707291019
8/1/16,st18,phosphorus,2.3380269,4.168045748,5.786501232,-5.500207801,-3.786461814,-2.006222406,1608755442,11.02843921,0.014811508,0.045721004,1.28,0.040995551,1.58E-06,214,40.83533622,1-Aug,1.100775857,0.381583934
8/2/16,st18,phosphorus,3.399463195,5.330234754,7.28968938,-5.34866394,-3.637858919,-2.008637455,3392428969,11.65079184,0.013534292,0.043236227,1.28,0.043087044,1.64E-06,215,40.74610199,2-Aug,1.465212058,1.692375835
8/3/16,st18,phosphorus,3.21581062,5.487748203,7.316187277,-5.444303833,-3.775937914,-1.998758763,3604702835,10.96505323,0.01292975,0.04193852,1.28,0.042857346,2.49E-06,216,40.84444657,3-Aug,1.453347043,1.711810289
8/4/16,st18,phosphorus,5.129636123,7.958514977,10.86810105,-6.040370668,-4.089901166,-2.233829574,3691620762,11.12188052,0.012379806,0.040773045,1.28,0.064967031,3.09E-06,217,40.82191348,4-Aug,1.945894205,3.868613811
8/5/16,st18,phosphorus,6.245613568,9.07118101,11.93945856,-8.122421221,-5.473912702,-2.740306243,1802622734,10.22731485,0.012540098,0.041096503,1.28,0.075490719,3.92E-06,218,40.95078012,5-Aug,1.657165816,3.597268308
8/6/16,st18,phosphorus,7.088587884,10.13606464,13.20365978,-9.192779271,-6.323817373,-3.481027426,2179004249,11.0312917,0.011639382,0.039127218,1.28,0.09438011,3.85E-06,219,40.83492633,6-Aug,1.602839558,3.812247267
8/7/16,st18,phosphorus,9.899417491,13.57581379,17.51713751,-10.82017422,-7.422999614,-4.088248195,3248317440,11.37020447,0.011880217,0.039613413,1.28,0.118838165,4.13E-06,220,40.78628487,7-Aug,1.828885153,6.152814172
8/8/16,st18,phosphorus,10.95971748,14.7228945,18.65387709,-12.8230084,-8.712781951,-4.456952913,2743013160,11.4886605,0.011776565,0.03943208,1.28,0.125309477,5.38E-06,221,40.76931113,8-Aug,1.689804081,6.010112545
6/10/17,st18,nitrogen,2.686094392,4.351975429,5.911543347,-16.57158873,-11.43431028,-6.11073685,2295089163,8.399942317,0.029082902,0.086537535,1.3,0.023296056,1.13E-06,161,41.21656717,10-Jun,0.380606729,-7.08233485
6/11/17,st18,nitrogen,2.072437514,3.665317353,5.29656366,-15.68922641,-10.95268965,-6.008496445,5765609070,9.151241992,0.028838158,0.08615206,1.3,0.016452237,1.51E-06,162,41.10687586,11-Jun,0.334649978,-7.287372299
6/12/17,st18,nitrogen,2.497321667,4.18550597,5.823894114,-14.79222433,-9.818641203,-5.276293432,4453640687,9.447856894,0.026934524,0.082617104,1.3,0.025391577,4.78E-07,163,41.06373006,12-Jun,0.426281589,-5.633135233
6/13/17,st18,nitrogen,2.441654562,3.959173694,5.38547361,-15.38624873,-10.46549737,-5.87945505,2053963805,9.561115563,0.026307143,0.081342238,1.3,0.029114445,8.70E-07,164,41.04727926,13-Jun,0.378307266,-6.506323679
6/14/17,st18,nitrogen,2.547198987,4.197615231,5.805172055,-15.5933208,-10.84424806,-5.597872916,2859379869,9.690356098,0.02635251,0.081407305,1.3,0.024441134,1.03E-06,165,41.02852319,14-Jun,0.387082185,-6.646632829
6/15/17,st18,nitrogen,2.173826086,3.555998972,4.894779894,-14.85469452,-10.22961705,-5.641419051,1522982752,9.290794541,0.02394924,0.076124668,1.3,0.022421026,1.20E-06,166,41.08656517,15-Jun,0.347617995,-6.673618075
6/16/17,st18,nitrogen,1.488564621,2.533343489,3.458210082,-14.74847239,-10.07023438,-5.103989836,905089103,8.771857956,0.024967615,0.078208878,1.3,0.017815736,1.16E-06,167,41.16219365,16-Jun,0.25156748,-7.536890891
6/17/17,st18,nitrogen,2.078514374,3.61447583,5.04235638,-15.63952455,-10.87275766,-5.774021484,1860594230,8.785913357,0.023801796,0.075586238,1.3,0.021813712,1.32E-06,168,41.16014158,17-Jun,0.332434139,-7.258281825
6/18/17,st18,nitrogen,1.614158417,2.975427266,4.043904416,-14.36263883,-10.02785462,-5.461260274,2070220210,8.769354936,0.022578671,0.072751875,1.3,0.019397518,9.79E-07,169,41.16255911,18-Jun,0.296716235,-7.052427357
6/19/17,st18,nitrogen,2.583565296,4.094960029,5.573360187,-13.12236183,-9.077306064,-5.456961942,2755802926,9.348029617,0.020890532,0.06831658,1.3,0.026723845,1.32E-06,170,41.07824089,19-Jun,0.45112063,-4.982346035
6/22/17,st18,nitrogen,1.951349596,3.519953065,5.012297091,-17.55595896,-12.08425352,-6.234374688,3082055588,8.305091574,0.035855158,0.094788138,1.3,0.015278216,9.45E-07,173,41.23045721,22-Jun,0.291284278,-8.564300451
6/23/17,st18,nitrogen,1.649669124,2.990124323,4.142638117,-16.23242102,-11.07524419,-5.944538712,2239629868,7.896458914,0.036228841,0.092106174,1.3,0.024673379,3.24E-07,174,41.29040499,23-Jun,0.269982699,-8.08511987
6/24/17,st18,nitrogen,2.662188174,4.755571223,6.493711597,-18.12101544,-12.49249167,-6.522753846,3598354014,8.402350046,0.033054924,0.091154745,1.3,0.022514006,1.10E-06,175,41.21621471,24-Jun,0.380674356,-7.73692045
6/25/17,st18,nitrogen,2.282181587,3.83357248,5.221452122,-14.88709649,-10.02134732,-5.56232003,4692302876,9.184424443,0.028237639,0.085072066,1.3,0.021285327,5.05E-07,176,41.10204462,25-Jun,0.382540626,-6.187774842
6/26/17,st18,nitrogen,2.391506541,3.975561507,5.479957737,-14.98276166,-10.36669293,-5.489274955,1982843401,8.47691864,0.027499227,0.083681756,1.3,0.022860483,9.93E-07,177,41.20530156,26-Jun,0.383493708,-6.39113142
6/27/17,st18,nitrogen,2.633416191,4.374651499,6.02140731,-13.90290908,-9.629188089,-5.510923492,2585637839,8.75590151,0.02543442,0.079491854,1.3,0.024842145,1.01E-06,178,41.16452351,27-Jun,0.454311564,-5.25453659
6/28/17,st18,nitrogen,2.157659848,3.577769372,4.860902642,-14.04836795,-9.738748866,-5.171553025,1850323295,8.4324482,0.026379372,0.080797105,1.3,0.021903153,8.68E-07,179,41.21180913,28-Jun,0.367374641,-6.160979494
6/29/17,st18,nitrogen,2.724727805,4.889959456,6.962097574,-14.51845331,-10.08174409,-5.376908845,1892631832,8.963573287,0.024852406,0.078220015,1.3,0.02783178,1.47E-06,180,41.13422114,29-Jun,0.485031103,-5.191784634
6/30/17,st18,nitrogen,1.995292449,3.308442685,4.523586249,-14.54102693,-9.888262381,-5.469294969,1220402507,8.469103644,0.026969744,0.08236842,1.3,0.024311617,1.19E-06,181,41.20644502,30-Jun,0.334582817,-6.579819696
7/1/17,st18,nitrogen,3.257802024,5.241758869,7.248214002,-14.77678302,-10.19978021,-5.79607737,2720116164,9.221364111,0.024074,0.076424793,1.3,0.033391178,1.38E-06,182,41.09666767,1-Jul,0.513909002,-4.95802134
7/2/17,st18,nitrogen,4.543989097,7.339618963,9.889966078,-15.2134465,-10.47051824,-5.781770747,4251069570,10.05926585,0.024023857,0.076312461,1.3,0.042203667,1.66E-06,183,40.97507924,2-Jul,0.700979531,-3.130899275
7/3/17,st18,nitrogen,3.659228551,6.099124072,8.315568581,-15.55644543,-10.68852216,-5.824364081,3325085432,9.404341231,0.023737924,0.075612714,1.3,0.038647717,1.35E-06,184,41.07005421,3-Jul,0.570623701,-4.589398088
7/4/17,st18,nitrogen,4.565329604,7.712566587,10.49936276,-14.88044655,-10.20134194,-5.919751922,2922723625,9.705979326,0.022985783,0.07378455,1.3,0.04659929,1.76E-06,185,41.02625703,4-Jul,0.756034513,-2.488775349
7/5/17,st18,nitrogen,2.598822156,4.518869718,6.328597743,-15.43078451,-10.99339308,-6.358142582,762475021.5,8.954129733,0.026146567,0.08025282,1.3,0.045644105,1.79E-06,186,41.13559813,5-Jul,0.411053228,-6.474523365
7/6/17,st18,nitrogen,1.362181527,2.532393265,3.536074909,-17.52458863,-11.97432378,-6.419083091,1215575250,8.56270253,0.03529344,0.088888472,1.3,0.043040306,4.36E-07,187,41.1927542,6-Jul,0.211485284,-9.441930519
7/7/17,st18,nitrogen,4.274989062,7.062668361,9.839340172,-22.22174221,-16.10632693,-8.957698883,2748946806,8.782765669,0.028543271,0.085472275,1.3,0.037016054,1.86E-06,188,41.16060112,7-Jul,0.438502732,-9.043658573
7/8/17,st18,nitrogen,4.15404132,6.79228318,9.508450405,-22.28887407,-16.01349545,-8.867266093,1758120334,8.7020964,0.025860634,0.080356907,1.3,0.03368586,3.15E-06,189,41.17238175,8-Jul,0.424159934,-9.221212271
7/11/17,st18,nitrogen,6.68328137,10.77065795,14.58449518,-21.05911338,-14.69813613,-7.893638355,6025520188,10.54675726,0.022363774,0.072240488,1.3,0.062554672,2.24E-06,192,40.90466956,11-Jul,0.732790733,-3.927478181
7/13/17,st18,nitrogen,5.832801455,9.585511426,13.07283499,-26.01516873,-18.31491087,-11.04689421,2497885250,10.24490767,0.026496372,0.081681716,1.3,0.054743981,2.69E-06,194,40.94823794,13-Jul,0.523371994,-8.729399442
7/15/17,st18,nitrogen,2.478964586,4.333126253,6.102195354,-31.37862432,-21.88288133,-12.40044601,2366279378,8.772385214,0.036810258,0.095462573,1.3,0.018184583,1.66E-06,196,41.16211666,15-Jul,0.198014429,-17.54975508
7/16/17,st18,nitrogen,2.866861659,4.883639193,6.79822889,-27.23661274,-19.7432166,-11.66866465,3703795193,9.079008705,0.032826894,0.091905823,1.3,0.022562172,1.12E-06,197,41.1173967,16-Jul,0.247357829,-14.8595774
7/17/17,st18,nitrogen,2.633055091,4.531048198,6.162424585,-24.5981658,-17.38919677,-10.22038875,3726045807,9.402707869,0.029100214,0.086359679,1.3,0.029603449,1.12E-06,198,41.07029162,17-Jul,0.260566848,-12.85814857
7/19/17,st18,nitrogen,2.283147807,3.970293473,5.509040987,-36.13895704,-25.90992834,-14.65425271,716734226.7,8.810616678,0.045790586,0.093197972,1.3,0.017359861,2.49E-06,200,41.15653543,19-Jul,0.153234444,-21.93963487
7/20/17,st18,nitrogen,2.31016171,4.150178181,5.62820783,-30.85758623,-21.3512157,-12.89807374,2425180476,10.486573,0.036677738,0.095885316,1.3,0.023808502,1.47E-06,201,40.91334904,20-Jul,0.194376669,-17.20103752
7/21/17,st18,nitrogen,1.72710583,2.907594901,4.015784763,-27.96848063,-19.88113065,-10.97147841,1133406173,9.607692433,0.033994504,0.093500389,1.3,0.019967317,1.02E-06,202,41.0405178,21-Jul,0.146248971,-16.97353575
7/22/17,st18,nitrogen,0.881340905,1.64455049,2.234069154,-28.68284023,-20.66327861,-11.62518362,572373467.8,9.429946727,0.036595361,0.095783078,1.3,0.018668449,7.35E-07,203,41.06633271,22-Jul,0.079588071,-19.01872812
7/23/17,st18,nitrogen,2.474574553,4.050369351,5.557861513,-29.78238202,-20.78994888,-11.88698552,1831932804,9.830608983,0.033319368,0.092296876,1.3,0.026198648,1.25E-06,204,41.00818834,23-Jul,0.19482344,-16.73957952
7/24/17,st18,nitrogen,1.381360071,2.293468783,3.157431313,-25.31500838,-17.9152476,-10.87366791,1062693582,9.500766365,0.030104859,0.088263403,1.3,0.014700424,1.20E-06,205,41.05604333,24-Jul,0.128017699,-15.62177882
7/25/17,st18,nitrogen,1.570827257,2.584933033,3.519459284,-23.38484884,-16.14911798,-9.359253979,1701177218,9.805307335,0.028610128,0.085733481,1.3,0.019716331,8.21E-07,206,41.01185526,25-Jul,0.160066515,-13.56418495
7/26/17,st18,nitrogen,2.458825574,4.068648021,5.623517149,-22.18290668,-15.61698881,-9.252971659,1800127132,11.20142927,0.026584719,0.08190539,1.3,0.026295043,1.25E-06,207,40.81049334,26-Jul,0.26052705,-11.54834079
7/27/17,st18,nitrogen,3.248605928,5.638246985,7.823535553,-23.01053554,-16.28586035,-9.939135557,6646629897,11.84541672,0.026034343,0.080645729,1.3,0.03253024,9.37E-07,208,40.71827626,27-Jul,0.346205043,-10.64761336
7/28/17,st18,nitrogen,3.977717006,6.455606632,8.708790439,-22.28484213,-15.79225285,-9.087960057,3607417593,11.29505296,0.024722871,0.077823533,1.3,0.041999623,1.51E-06,209,40.79706077,28-Jul,0.408783135,-9.336646223
7/29/17,st18,nitrogen,4.735727522,7.523000845,10.34325795,-22.03165077,-15.39521545,-9.655702293,3076494743,10.79234599,0.024016097,0.076162815,1.3,0.04954564,1.77E-06,210,40.8692901,29-Jul,0.488658367,-7.872214601
7/30/17,st18,nitrogen,5.199726235,8.923847549,12.24813997,-21.49883703,-15.28373624,-9.093747023,4294409103,10.92668107,0.02285565,0.073349202,1.3,0.055796326,2.47E-06,211,40.8499637,30-Jul,0.583878667,-6.359888692
7/31/17,st18,nitrogen,5.976792029,9.720234603,13.21641567,-21.09644684,-15.12286098,-8.869768179,4092882988,11.13129141,0.023169043,0.074218745,1.3,0.060492254,2.36E-06,212,40.8205621,31-Jul,0.642751039,-5.402626373
8/1/17,st18,nitrogen,7.176628805,11.3055808,15.13933791,-23.37805522,-16.57015761,-9.563593614,1978149925,10.30570918,0.023016227,0.073843302,1.3,0.069026775,3.23E-06,213,40.93945451,1-Aug,0.682285653,-5.264576805
8/2/17,st18,nitrogen,7.419414251,11.88470956,15.96486942,-22.29416452,-15.96910263,-9.673487148,2560110776,10.42172311,0.022865201,0.073495521,1.3,0.084475044,2.71E-06,214,40.92270549,2-Aug,0.744231522,-4.084393067
8/3/17,st18,nitrogen,11.24817463,16.98829036,22.18107426,-22.4518622,-16.07092057,-9.327357177,1782978529,10.43033287,0.022474804,0.072467611,1.3,0.160362069,3.56E-06,215,40.92146304,3-Aug,1.057082591,0.917369788
8/4/17,st18,nitrogen,9.215586468,13.6516126,17.91475535,-25.17737457,-18.41652823,-10.96819387,1062186083,9.937209408,0.022932058,0.073677384,1.3,0.110473191,5.38E-06,216,40.99274614,4-Aug,0.741269605,-4.764915631
8/5/17,st18,nitrogen,9.198232881,13.7779865,18.59015867,-24.87336658,-17.25907524,-9.987768452,1236559680,10.20753926,0.022726712,0.0730154,1.3,0.113722421,5.21E-06,217,40.95363808,5-Aug,0.798303867,-3.481088737
8/6/17,st18,nitrogen,8.272967573,12.96836477,17.50273424,-23.28276845,-16.81323939,-9.511287396,1497619800,10.29120871,0.022416901,0.072051295,1.3,0.087548267,4.90E-06,218,40.94154891,6-Aug,0.77131863,-3.844874618
8/7/17,st18,nitrogen,10.03445499,15.31652897,20.57694968,-23.22404579,-16.26025595,-9.676931842,4183477920,10.35560964,0.020411788,0.066918954,1.3,0.100026055,5.46E-06,219,40.93224866,7-Aug,0.941961124,-0.943726975
8/8/17,st18,nitrogen,5.93388877,9.161715983,12.17535736,-24.81807848,-17.67605438,-10.54795528,926518680,8.964610801,0.023480047,0.07242274,1.3,0.079364051,4.60E-06,220,41.13406986,8-Aug,0.518312276,-8.5143384
8/9/17,st18,nitrogen,6.367351925,9.941362087,13.51257733,-22.41460507,-16.06189696,-9.915178744,2349428760,9.718836237,0.020190324,0.065767606,1.3,0.069522275,2.78E-06,221,41.02439231,9-Aug,0.618940721,-6.120534875
